N,rep_num,ratio,NewCol
6000,8,0.5,3047
6000,9,0.5,3047
6000,10,0.5,2992
6000,11,0.5,2993
6000,12,0.5,2983
6000,13,0.5,3077
6000,14,0.5,2948
6000,15,0.5,2927
6000,16,0.5,3049
6000,17,0.5,3007
6000,18,0.5,3000
6000,19,0.5,3040
6000,20,0.5,3003
6000,21,0.5,3062
6000,22,0.5,2968
6000,23,0.5,2961
6000,24,0.5,2988
6000,25,0.5,2979
6000,26,0.5,3023
6000,27,0.5,2996
6000,28,0.5,2963
6000,29,0.5,2985
6000,30,0.5,2990
6000,31,0.5,2975
6000,32,0.5,2977
6000,33,0.5,2975
6000,34,0.5,3018
6000,35,0.5,3016
6000,36,0.5,2964
6000,37,0.5,3012
6000,38,0.5,2973
6000,39,0.5,2938
6000,40,0.5,3045
6000,41,0.5,2999
6000,42,0.5,2938
6000,43,0.5,3035
6000,44,0.5,3001
6000,45,0.5,3037
6000,46,0.5,2976
6000,47,0.5,3018
6000,48,0.5,3031
6000,49,0.5,3084
6000,50,0.5,3066
6000,51,0.5,3026
6000,52,0.5,3014
6000,53,0.5,3010
6000,54,0.5,2981
6000,55,0.5,3042
6000,56,0.5,3037
6000,57,0.5,2935
6000,58,0.5,3032
6000,59,0.5,3010
6000,60,0.5,3038
6000,61,0.5,2966
6000,62,0.5,2952
6000,63,0.5,3025
6000,64,0.5,3017
6000,65,0.5,3032
6000,66,0.5,3015
6000,67,0.5,3017
6000,68,0.5,3006
6000,69,0.5,2989
6000,70,0.5,3028
6000,71,0.5,2967
6000,72,0.5,3001
6000,73,0.5,2989
6000,74,0.5,3012
6000,75,0.5,3014
6000,76,0.5,3075
6000,77,0.5,2987
6000,78,0.5,2966
6000,79,0.5,2923
6000,80,0.5,3041
6000,81,0.5,3000
6000,82,0.5,2948
6000,83,0.5,3017
6000,84,0.5,3002
6000,85,0.5,2964
6000,86,0.5,3033
6000,87,0.5,2983
6000,88,0.5,2987
6000,89,0.5,2974
6000,90,0.5,2949
6000,91,0.5,2931
6000,92,0.5,3043
6000,93,0.5,3031
6000,94,0.5,2994
6000,95,0.5,3006
6000,96,0.5,2986
6000,97,0.5,3049
6000,98,0.5,3038
6000,99,0.5,3008
6000,100,0.5,2966
7000,1,0.5,3449
7000,2,0.5,3516
7000,3,0.5,3550
7000,4,0.5,3504
7000,5,0.5,3445
7000,6,0.5,3464
7000,7,0.5,3423
7000,8,0.5,3586
7000,9,0.5,3453
7000,10,0.5,3484
7000,11,0.5,3519
7000,12,0.5,3539
7000,13,0.5,3465
7000,14,0.5,3504
7000,15,0.5,3511
7000,16,0.5,3539
7000,17,0.5,3523
7000,18,0.5,3539
7000,19,0.5,3483
7000,20,0.5,3538
7000,21,0.5,3463
7000,22,0.5,3470
7000,23,0.5,3587
7000,24,0.5,3433
7000,25,0.5,3539
7000,26,0.5,3494
7000,27,0.5,3494
7000,28,0.5,3437
7000,29,0.5,3496
7000,30,0.5,3534
7000,31,0.5,3505
7000,32,0.5,3533
7000,33,0.5,3575
7000,34,0.5,3503
7000,35,0.5,3391
7000,36,0.5,3479
7000,37,0.5,3448
7000,38,0.5,3505
7000,39,0.5,3529
7000,40,0.5,3471
7000,41,0.5,3534
7000,42,0.5,3512
7000,43,0.5,3491
7000,44,0.5,3525
7000,45,0.5,3472
7000,46,0.5,3522
7000,47,0.5,3462
7000,48,0.5,3480
7000,49,0.5,3544
7000,50,0.5,3476
7000,51,0.5,3507
7000,52,0.5,3474
7000,53,0.5,3490
7000,54,0.5,3514
7000,55,0.5,3452
7000,56,0.5,3489
7000,57,0.5,3432
7000,58,0.5,3532
7000,59,0.5,3595
7000,60,0.5,3497
7000,61,0.5,3525
7000,62,0.5,3446
7000,63,0.5,3451
7000,64,0.5,3515
7000,65,0.5,3477
7000,66,0.5,3478
7000,67,0.5,3448
7000,68,0.5,3512
7000,69,0.5,3470
7000,70,0.5,3526
7000,71,0.5,3473
7000,72,0.5,3565
7000,73,0.5,3458
7000,74,0.5,3494
7000,75,0.5,3603
7000,76,0.5,3503
7000,77,0.5,3504
7000,78,0.5,3564
7000,79,0.5,3415
7000,80,0.5,3491
7000,81,0.5,3552
7000,82,0.5,3500
7000,83,0.5,3503
7000,84,0.5,3503
7000,85,0.5,3431
7000,86,0.5,3469
7000,87,0.5,3455
7000,88,0.5,3518
7000,89,0.5,3500
7000,90,0.5,3470
7000,91,0.5,3521
7000,92,0.5,3511
7000,93,0.5,3474
7000,94,0.5,3520
7000,95,0.5,3494
7000,96,0.5,3508
7000,97,0.5,3570
7000,98,0.5,3538
7000,99,0.5,3516
7000,100,0.5,3510
8000,1,0.5,3976
8000,2,0.5,3998
8000,3,0.5,4014
8000,4,0.5,4083
8000,5,0.5,4000
8000,6,0.5,4016
8000,7,0.5,3955
8000,8,0.5,3982
8000,9,0.5,4029
8000,10,0.5,3990
8000,11,0.5,4011
8000,12,0.5,4053
8000,13,0.5,3926
8000,14,0.5,4030
8000,15,0.5,4020
8000,16,0.5,4026
8000,17,0.5,4017
8000,18,0.5,4004
8000,19,0.5,4061
8000,20,0.5,3965
8000,21,0.5,4036
8000,22,0.5,3967
8000,23,0.5,4062
8000,24,0.5,3939
8000,25,0.5,4000
8000,26,0.5,3913
8000,27,0.5,4018
8000,28,0.5,3985
8000,29,0.5,3999
8000,30,0.5,3988
8000,31,0.5,3922
8000,32,0.5,3994
8000,33,0.5,3986
8000,34,0.5,4056
8000,35,0.5,4094
8000,36,0.5,3876
8000,37,0.5,4057
8000,38,0.5,3929
8000,39,0.5,3882
8000,40,0.5,4058
8000,41,0.5,3997
8000,42,0.5,4010
8000,43,0.5,4052
8000,44,0.5,4007
8000,45,0.5,4078
8000,46,0.5,4012
8000,47,0.5,4050
8000,48,0.5,3940
8000,49,0.5,4007
8000,50,0.5,3959
8000,51,0.5,4005
8000,52,0.5,4070
8000,53,0.5,4056
8000,54,0.5,3984
8000,55,0.5,4038
8000,56,0.5,4001
8000,57,0.5,3872
8000,58,0.5,4052
8000,59,0.5,4088
8000,60,0.5,3984
8000,61,0.5,3981
8000,62,0.5,4031
8000,63,0.5,3969
8000,64,0.5,4023
8000,65,0.5,3986
8000,66,0.5,3942
8000,67,0.5,3994
8000,68,0.5,3946
8000,69,0.5,3960
8000,70,0.5,3954
8000,71,0.5,4010
8000,72,0.5,4016
8000,73,0.5,3971
8000,74,0.5,4018
8000,75,0.5,4073
8000,76,0.5,4013
8000,77,0.5,4005
8000,78,0.5,3953
8000,79,0.5,3980
8000,80,0.5,3994
8000,81,0.5,4017
8000,82,0.5,3998
8000,83,0.5,4048
8000,84,0.5,3984
8000,85,0.5,3986
8000,86,0.5,4040
8000,87,0.5,3944
8000,88,0.5,3982
8000,89,0.5,3996
8000,90,0.5,3977
8000,91,0.5,3945
8000,92,0.5,3992
8000,93,0.5,4035
8000,94,0.5,4090
8000,95,0.5,4008
8000,96,0.5,3937
8000,97,0.5,3972
8000,98,0.5,4020
8000,99,0.5,4025
8000,100,0.5,3956
9000,1,0.5,4511
9000,2,0.5,4530
9000,3,0.5,4579
9000,4,0.5,4361
9000,5,0.5,4482
9000,6,0.5,4554
9000,7,0.5,4489
9000,8,0.5,4485
9000,9,0.5,4450
9000,10,0.5,4527
9000,11,0.5,4553
9000,12,0.5,4578
9000,13,0.5,4444
9000,14,0.5,4497
9000,15,0.5,4441
9000,16,0.5,4470
9000,17,0.5,4531
9000,18,0.5,4548
9000,19,0.5,4427
9000,20,0.5,4549
9000,21,0.5,4547
9000,22,0.5,4466
9000,23,0.5,4456
9000,24,0.5,4462
9000,25,0.5,4402
9000,26,0.5,4485
9000,27,0.5,4501
9000,28,0.5,4503
9000,29,0.5,4553
9000,30,0.5,4564
9000,31,0.5,4502
9000,32,0.5,4471
9000,33,0.5,4523
9000,34,0.5,4524
9000,35,0.5,4486
9000,36,0.5,4534
9000,37,0.5,4463
9000,38,0.5,4500
9000,39,0.5,4524
9000,40,0.5,4509
9000,41,0.5,4487
9000,42,0.5,4519
9000,43,0.5,4512
9000,44,0.5,4470
9000,45,0.5,4450
9000,46,0.5,4462
9000,47,0.5,4567
9000,48,0.5,4552
9000,49,0.5,4553
9000,50,0.5,4508
9000,51,0.5,4523
9000,52,0.5,4496
9000,53,0.5,4455
9000,54,0.5,4552
9000,55,0.5,4523
9000,56,0.5,4352
9000,57,0.5,4491
9000,58,0.5,4497
9000,59,0.5,4507
9000,60,0.5,4467
9000,61,0.5,4526
9000,62,0.5,4539
9000,63,0.5,4474
9000,64,0.5,4572
9000,65,0.5,4494
9000,66,0.5,4478
9000,67,0.5,4567
9000,68,0.5,4465
9000,69,0.5,4553
9000,70,0.5,4488
9000,71,0.5,4537
9000,72,0.5,4446
9000,73,0.5,4509
9000,74,0.5,4568
9000,75,0.5,4436
9000,76,0.5,4597
9000,77,0.5,4572
9000,78,0.5,4520
9000,79,0.5,4440
9000,80,0.5,4535
9000,81,0.5,4497
9000,82,0.5,4539
9000,83,0.5,4501
9000,84,0.5,4515
9000,85,0.5,4576
9000,86,0.5,4464
9000,87,0.5,4586
9000,88,0.5,4462
9000,89,0.5,4469
9000,90,0.5,4568
9000,91,0.5,4512
9000,92,0.5,4490
9000,93,0.5,4544
9000,94,0.5,4530
9000,95,0.5,4430
9000,96,0.5,4530
9000,97,0.5,4465
9000,98,0.5,4449
9000,99,0.5,4513
9000,100,0.5,4505
10000,1,0.5,5003
10000,2,0.5,5050
10000,3,0.5,4976
10000,4,0.5,4957
10000,5,0.5,5017
10000,6,0.5,4959
10000,7,0.5,4978
10000,8,0.5,4982
10000,9,0.5,5047
10000,10,0.5,5037
10000,11,0.5,5004
10000,12,0.5,5002
10000,13,0.5,5004
10000,14,0.5,4922
10000,15,0.5,5060
10000,16,0.5,5078
10000,17,0.5,4957
10000,18,0.5,4961
10000,19,0.5,4995
10000,20,0.5,5002
10000,21,0.5,5007
10000,22,0.5,5003
10000,23,0.5,4966
10000,24,0.5,4962
10000,25,0.5,5011
10000,26,0.5,5033
10000,27,0.5,4952
10000,28,0.5,5009
10000,29,0.5,5018
10000,30,0.5,5126
10000,31,0.5,4940
10000,32,0.5,5026
10000,33,0.5,4956
10000,34,0.5,4992
10000,35,0.5,4950
10000,36,0.5,5034
10000,37,0.5,5005
10000,38,0.5,4951
10000,39,0.5,5102
10000,40,0.5,4966
10000,41,0.5,4968
10000,42,0.5,5053
10000,43,0.5,4920
10000,44,0.5,4930
10000,45,0.5,4954
10000,46,0.5,4937
10000,47,0.5,4955
10000,48,0.5,5046
10000,49,0.5,5056
10000,50,0.5,5027
10000,51,0.5,4954
10000,52,0.5,5050
10000,53,0.5,4977
10000,54,0.5,4976
10000,55,0.5,4977
10000,56,0.5,5061
10000,57,0.5,5079
10000,58,0.5,4933
10000,59,0.5,5007
10000,60,0.5,4961
10000,61,0.5,5000
10000,62,0.5,4984
10000,63,0.5,4960
10000,64,0.5,5033
10000,65,0.5,5044
10000,66,0.5,5047
10000,67,0.5,4937
10000,68,0.5,4956
10000,69,0.5,5028
10000,70,0.5,4944
10000,71,0.5,5125
10000,72,0.5,5031
10000,73,0.5,5002
10000,74,0.5,4925
10000,75,0.5,5008
10000,76,0.5,4980
10000,77,0.5,5080
10000,78,0.5,4999
10000,79,0.5,5048
10000,80,0.5,4976
10000,81,0.5,4974
10000,82,0.5,5011
10000,83,0.5,4959
10000,84,0.5,5100
10000,85,0.5,4816
10000,86,0.5,4888
10000,87,0.5,5046
10000,88,0.5,4984
10000,89,0.5,4942
10000,90,0.5,5020
10000,91,0.5,4997
10000,92,0.5,5031
10000,93,0.5,5092
10000,94,0.5,4920
10000,95,0.5,5000
10000,96,0.5,5010
10000,97,0.5,5030
10000,98,0.5,4965
10000,99,0.5,5027
10000,100,0.5,5043
20000,1,0.5,9996
20000,2,0.5,9974
20000,3,0.5,9964
20000,4,0.5,9841
20000,5,0.5,10005
20000,6,0.5,9917
20000,7,0.5,9994
20000,8,0.5,9954
20000,9,0.5,9919
20000,10,0.5,9966
20000,11,0.5,9925
20000,12,0.5,10079
20000,13,0.5,9960
20000,14,0.5,10009
20000,15,0.5,9990
20000,16,0.5,9995
20000,17,0.5,9971
20000,18,0.5,10099
20000,19,0.5,9906
20000,20,0.5,10117
20000,21,0.5,9983
20000,22,0.5,9968
20000,23,0.5,10054
20000,24,0.5,9971
20000,25,0.5,10034
20000,26,0.5,10101
20000,27,0.5,9854
20000,28,0.5,9951
20000,29,0.5,9964
20000,30,0.5,10023
20000,31,0.5,9920
20000,32,0.5,9968
20000,33,0.5,9908
20000,34,0.5,9923
20000,35,0.5,10004
20000,36,0.5,10016
20000,37,0.5,9935
20000,38,0.5,9990
20000,39,0.5,10038
20000,40,0.5,9859
20000,41,0.5,10042
20000,42,0.5,10008
20000,43,0.5,10061
20000,44,0.5,9956
20000,45,0.5,9960
20000,46,0.5,9874
20000,47,0.5,9965
20000,48,0.5,10037
20000,49,0.5,10000
20000,50,0.5,10016
20000,51,0.5,9955
20000,52,0.5,9924
20000,53,0.5,9921
20000,54,0.5,9954
20000,55,0.5,9992
20000,56,0.5,9952
20000,57,0.5,9872
20000,58,0.5,9950
20000,59,0.5,9996
20000,60,0.5,9845
20000,61,0.5,9993
20000,62,0.5,9970
20000,63,0.5,10019
20000,64,0.5,9933
20000,65,0.5,10052
20000,66,0.5,9931
20000,67,0.5,9982
20000,68,0.5,9984
20000,69,0.5,10119
20000,70,0.5,10088
20000,71,0.5,10061
20000,72,0.5,9894
20000,73,0.5,9968
20000,74,0.5,9850
20000,75,0.5,9919
20000,76,0.5,9858
20000,77,0.5,9965
20000,78,0.5,10105
20000,79,0.5,10022
20000,80,0.5,10072
20000,81,0.5,9904
20000,82,0.5,10112
20000,83,0.5,10009
20000,84,0.5,10085
20000,85,0.5,10109
20000,86,0.5,9857
20000,87,0.5,9871
20000,88,0.5,10045
20000,89,0.5,10077
20000,90,0.5,9980
20000,91,0.5,9936
20000,92,0.5,9967
20000,93,0.5,10064
20000,94,0.5,9919
20000,95,0.5,10062
20000,96,0.5,10012
20000,97,0.5,9982
20000,98,0.5,10007
20000,99,0.5,9958
20000,100,0.5,9920
30000,1,0.5,15088
30000,2,0.5,15018
30000,3,0.5,15173
30000,4,0.5,14986
30000,5,0.5,14887
30000,6,0.5,14952
30000,7,0.5,14980
30000,8,0.5,15012
30000,9,0.5,15226
30000,10,0.5,15016
30000,11,0.5,15174
30000,12,0.5,14922
30000,13,0.5,14962
30000,14,0.5,15038
30000,15,0.5,14833
30000,16,0.5,14922
30000,17,0.5,15086
30000,18,0.5,15120
30000,19,0.5,15071
30000,20,0.5,15027
30000,21,0.5,15160
30000,22,0.5,15010
30000,23,0.5,15003
30000,24,0.5,15109
30000,25,0.5,15182
30000,26,0.5,15112
30000,27,0.5,14970
30000,28,0.5,14997
30000,29,0.5,14928
30000,30,0.5,15117
30000,31,0.5,14932
30000,32,0.5,14970
30000,33,0.5,15045
30000,34,0.5,15030
30000,35,0.5,14965
30000,36,0.5,15066
30000,37,0.5,15048
30000,38,0.5,15055
30000,39,0.5,14899
30000,40,0.5,15012
30000,41,0.5,14980
30000,42,0.5,14894
30000,43,0.5,15023
30000,44,0.5,14978
30000,45,0.5,14968
30000,46,0.5,15023
30000,47,0.5,15033
30000,48,0.5,14904
30000,49,0.5,15018
30000,50,0.5,14877
30000,51,0.5,15042
30000,52,0.5,14980
30000,53,0.5,14818
30000,54,0.5,14935
30000,55,0.5,14827
30000,56,0.5,14897
30000,57,0.5,15106
30000,58,0.5,14939
30000,59,0.5,14961
30000,60,0.5,15092
30000,61,0.5,15110
30000,62,0.5,14977
30000,63,0.5,15092
30000,64,0.5,14809
30000,65,0.5,14988
30000,66,0.5,15039
30000,67,0.5,15048
30000,68,0.5,14931
30000,69,0.5,14912
30000,70,0.5,15047
30000,71,0.5,15007
30000,72,0.5,14906
30000,73,0.5,15026
30000,74,0.5,15085
30000,75,0.5,15071
30000,76,0.5,15042
30000,77,0.5,14822
30000,78,0.5,14938
30000,79,0.5,15165
30000,80,0.5,14973
30000,81,0.5,15088
30000,82,0.5,14939
30000,83,0.5,15002
30000,84,0.5,15065
30000,85,0.5,15138
30000,86,0.5,15013
30000,87,0.5,15013
30000,88,0.5,15087
30000,89,0.5,14900
30000,90,0.5,14982
30000,91,0.5,15044
30000,92,0.5,14980
30000,93,0.5,15069
30000,94,0.5,14906
30000,95,0.5,14975
30000,96,0.5,15058
30000,97,0.5,15149
30000,98,0.5,14900
30000,99,0.5,14815
30000,100,0.5,14989
40000,1,0.5,19896
40000,2,0.5,20246
40000,3,0.5,20100
40000,4,0.5,19995
40000,5,0.5,20076
40000,6,0.5,20048
40000,7,0.5,20045
40000,8,0.5,19963
40000,9,0.5,19915
40000,10,0.5,20000
40000,11,0.5,20122
40000,12,0.5,19990
40000,13,0.5,19883
40000,14,0.5,20020
40000,15,0.5,19867
40000,16,0.5,19964
40000,17,0.5,19945
40000,18,0.5,20003
40000,19,0.5,19976
40000,20,0.5,20233
40000,21,0.5,19917
40000,22,0.5,19990
40000,23,0.5,20192
40000,24,0.5,20145
40000,25,0.5,19988
40000,26,0.5,19934
40000,27,0.5,19924
40000,28,0.5,19948
40000,29,0.5,20150
40000,30,0.5,19920
40000,31,0.5,20076
40000,32,0.5,20048
40000,33,0.5,19839
40000,34,0.5,20154
40000,35,0.5,20108
40000,36,0.5,20107
40000,37,0.5,19819
40000,38,0.5,19957
40000,39,0.5,20021
40000,40,0.5,19960
40000,41,0.5,19991
40000,42,0.5,19940
40000,43,0.5,19978
40000,44,0.5,20208
40000,45,0.5,19962
40000,46,0.5,19952
40000,47,0.5,20030
40000,48,0.5,19873
40000,49,0.5,19898
40000,50,0.5,19890
40000,51,0.5,19889
40000,52,0.5,19963
40000,53,0.5,19957
40000,54,0.5,20002
40000,55,0.5,20060
40000,56,0.5,20190
40000,57,0.5,20207
40000,58,0.5,19977
40000,59,0.5,20037
40000,60,0.5,19754
40000,61,0.5,20078
40000,62,0.5,20045
40000,63,0.5,20127
40000,64,0.5,20179
40000,65,0.5,19975
40000,66,0.5,20104
40000,67,0.5,20083
40000,68,0.5,19960
40000,69,0.5,19948
40000,70,0.5,20174
40000,71,0.5,20119
40000,72,0.5,20058
40000,73,0.5,20072
40000,74,0.5,19950
40000,75,0.5,20124
40000,76,0.5,20141
40000,77,0.5,20139
40000,78,0.5,19941
40000,79,0.5,19907
40000,80,0.5,20001
40000,81,0.5,19855
40000,82,0.5,20095
40000,83,0.5,19926
40000,84,0.5,19954
40000,85,0.5,19962
40000,86,0.5,19939
40000,87,0.5,19925
40000,88,0.5,20083
40000,89,0.5,20006
40000,90,0.5,20042
40000,91,0.5,20011
40000,92,0.5,19872
40000,93,0.5,20003
40000,94,0.5,20034
40000,95,0.5,19931
40000,96,0.5,19867
40000,97,0.5,19988
40000,98,0.5,20019
40000,99,0.5,19769
40000,100,0.5,19990
50000,1,0.5,25135
50000,2,0.5,24914
50000,3,0.5,24837
50000,4,0.5,25085
50000,5,0.5,25102
50000,6,0.5,24901
50000,7,0.5,25046
50000,8,0.5,25134
50000,9,0.5,25145
50000,10,0.5,25008
50000,11,0.5,24918
50000,12,0.5,24880
50000,13,0.5,25007
50000,14,0.5,25033
50000,15,0.5,25040
50000,16,0.5,24903
50000,17,0.5,25027
50000,18,0.5,24903
50000,19,0.5,25057
50000,20,0.5,24847
50000,21,0.5,25143
50000,22,0.5,25117
50000,23,0.5,24733
50000,24,0.5,25004
50000,25,0.5,25245
50000,26,0.5,25029
50000,27,0.5,24950
50000,28,0.5,24960
50000,29,0.5,25176
50000,30,0.5,24861
50000,31,0.5,25059
50000,32,0.5,24980
50000,33,0.5,24913
50000,34,0.5,25000
50000,35,0.5,24921
50000,36,0.5,24897
50000,37,0.5,25013
50000,38,0.5,25046
50000,39,0.5,24896
50000,40,0.5,24941
50000,41,0.5,25024
50000,42,0.5,25185
50000,43,0.5,24921
50000,44,0.5,25118
50000,45,0.5,24774
50000,46,0.5,25146
50000,47,0.5,24952
50000,48,0.5,24977
50000,49,0.5,25190
50000,50,0.5,24960
50000,51,0.5,25004
50000,52,0.5,25074
50000,53,0.5,25114
50000,54,0.5,25052
50000,55,0.5,24928
50000,56,0.5,24952
50000,57,0.5,24879
50000,58,0.5,25116
50000,59,0.5,24978
50000,60,0.5,25167
50000,61,0.5,25093
50000,62,0.5,24835
50000,63,0.5,24881
50000,64,0.5,24805
50000,65,0.5,24941
50000,66,0.5,24795
50000,67,0.5,24872
50000,68,0.5,25046
50000,69,0.5,24907
50000,70,0.5,24996
50000,71,0.5,25062
50000,72,0.5,24971
50000,73,0.5,24967
50000,74,0.5,25181
50000,75,0.5,25014
50000,76,0.5,25077
50000,77,0.5,25067
50000,78,0.5,24958
50000,79,0.5,24996
50000,80,0.5,25056
50000,81,0.5,24822
50000,82,0.5,25070
50000,83,0.5,25008
50000,84,0.5,24932
50000,85,0.5,24770
50000,86,0.5,24970
50000,87,0.5,25152
50000,88,0.5,24795
50000,89,0.5,25009
50000,90,0.5,25138
50000,91,0.5,24937
50000,92,0.5,24940
50000,93,0.5,25030
50000,94,0.5,24980
50000,95,0.5,24936
50000,96,0.5,25123
50000,97,0.5,25033
50000,98,0.5,24971
50000,99,0.5,24984
50000,100,0.5,25090
60000,1,0.5,29992
60000,2,0.5,30026
60000,3,0.5,29889
60000,4,0.5,29924
60000,5,0.5,30002
60000,6,0.5,29954
60000,7,0.5,29752
60000,8,0.5,29947
60000,9,0.5,30136
60000,10,0.5,29906
60000,11,0.5,29835
60000,12,0.5,29736
60000,13,0.5,30147
60000,14,0.5,30150
60000,15,0.5,29963
60000,16,0.5,30009
60000,17,0.5,29986
60000,18,0.5,30029
60000,19,0.5,30131
60000,20,0.5,30001
60000,21,0.5,29800
60000,22,0.5,29869
60000,23,0.5,30048
60000,24,0.5,29947
60000,25,0.5,30219
60000,26,0.5,30064
60000,27,0.5,30038
60000,28,0.5,29819
60000,29,0.5,29981
60000,30,0.5,30239
60000,31,0.5,30104
60000,32,0.5,30244
60000,33,0.5,30119
60000,34,0.5,29963
60000,35,0.5,29887
60000,36,0.5,30059
60000,37,0.5,29878
60000,38,0.5,30077
60000,39,0.5,29838
60000,40,0.5,29914
60000,41,0.5,30298
60000,42,0.5,30142
60000,43,0.5,30102
60000,44,0.5,29772
60000,45,0.5,29971
60000,46,0.5,29905
60000,47,0.5,30095
60000,48,0.5,29947
60000,49,0.5,29985
60000,50,0.5,29967
60000,51,0.5,30076
60000,52,0.5,30046
60000,53,0.5,30118
60000,54,0.5,29816
60000,55,0.5,30032
60000,56,0.5,30145
60000,57,0.5,30002
60000,58,0.5,30114
60000,59,0.5,30108
60000,60,0.5,29908
60000,61,0.5,29946
60000,62,0.5,29913
60000,63,0.5,30091
60000,64,0.5,29923
60000,65,0.5,29993
60000,66,0.5,30208
60000,67,0.5,29896
60000,68,0.5,30070
60000,69,0.5,29904
60000,70,0.5,30122
60000,71,0.5,30071
60000,72,0.5,29813
60000,73,0.5,29921
60000,74,0.5,29811
60000,75,0.5,29984
60000,76,0.5,30336
60000,77,0.5,29813
60000,78,0.5,30109
60000,79,0.5,29901
60000,80,0.5,29857
60000,81,0.5,29654
60000,82,0.5,30110
60000,83,0.5,30049
60000,84,0.5,30112
60000,85,0.5,30199
60000,86,0.5,30175
60000,87,0.5,30051
60000,88,0.5,29964
60000,89,0.5,29759
60000,90,0.5,30035
60000,91,0.5,29913
60000,92,0.5,30003
60000,93,0.5,30007
60000,94,0.5,29810
60000,95,0.5,30080
60000,96,0.5,30003
60000,97,0.5,29962
60000,98,0.5,29885
60000,99,0.5,30158
60000,100,0.5,29928
70000,1,0.5,34991
70000,2,0.5,34950
70000,3,0.5,34988
70000,4,0.5,34915
70000,5,0.5,35049
70000,6,0.5,35178
70000,7,0.5,35053
70000,8,0.5,34991
70000,9,0.5,34982
70000,10,0.5,35001
70000,11,0.5,35191
70000,12,0.5,35269
70000,13,0.5,34897
70000,14,0.5,35243
70000,15,0.5,35090
70000,16,0.5,35102
70000,17,0.5,34823
70000,18,0.5,34894
70000,19,0.5,35149
70000,20,0.5,35038
70000,21,0.5,35139
70000,22,0.5,35072
70000,23,0.5,35092
70000,24,0.5,35035
70000,25,0.5,34804
70000,26,0.5,34900
70000,27,0.5,34912
70000,28,0.5,34833
70000,29,0.5,35083
70000,30,0.5,35116
70000,31,0.5,34863
70000,32,0.5,34916
70000,33,0.5,35229
70000,34,0.5,34920
70000,35,0.5,35053
70000,36,0.5,34996
70000,37,0.5,35098
70000,38,0.5,35012
70000,39,0.5,34872
70000,40,0.5,34941
70000,41,0.5,35112
70000,42,0.5,34924
70000,43,0.5,35123
70000,44,0.5,35059
70000,45,0.5,34846
70000,46,0.5,34750
70000,47,0.5,34867
70000,48,0.5,35206
70000,49,0.5,35163
70000,50,0.5,35007
70000,51,0.5,34876
70000,52,0.5,35075
70000,53,0.5,34727
70000,54,0.5,35025
70000,55,0.5,35037
70000,56,0.5,34920
70000,57,0.5,35055
70000,58,0.5,35084
70000,59,0.5,34923
70000,60,0.5,34942
70000,61,0.5,35062
70000,62,0.5,35021
70000,63,0.5,34968
70000,64,0.5,35072
70000,65,0.5,35314
70000,66,0.5,34984
70000,67,0.5,34911
70000,68,0.5,34869
70000,69,0.5,35146
70000,70,0.5,35103
70000,71,0.5,35069
70000,72,0.5,34843
70000,73,0.5,35124
70000,74,0.5,34869
70000,75,0.5,34976
70000,76,0.5,34968
70000,77,0.5,35015
70000,78,0.5,34754
70000,79,0.5,34907
70000,80,0.5,34844
70000,81,0.5,34826
70000,82,0.5,35028
70000,83,0.5,35021
70000,84,0.5,34919
70000,85,0.5,35052
70000,86,0.5,35146
70000,87,0.5,35011
70000,88,0.5,35318
70000,89,0.5,34857
70000,90,0.5,34912
70000,91,0.5,35035
70000,92,0.5,34791
70000,93,0.5,34996
70000,94,0.5,35041
70000,95,0.5,35142
70000,96,0.5,35060
70000,97,0.5,35026
70000,98,0.5,35006
70000,99,0.5,35128
70000,100,0.5,35082
80000,1,0.5,39796
80000,2,0.5,40052
80000,3,0.5,40103
80000,4,0.5,39877
80000,5,0.5,40010
80000,6,0.5,40012
80000,7,0.5,40140
80000,8,0.5,39948
80000,9,0.5,40092
80000,10,0.5,40321
80000,11,0.5,39873
80000,12,0.5,39888
80000,13,0.5,39877
80000,14,0.5,40129
80000,15,0.5,39966
80000,16,0.5,40084
80000,17,0.5,40041
80000,18,0.5,39994
80000,19,0.5,40033
80000,20,0.5,39913
80000,21,0.5,40008
80000,22,0.5,39911
80000,23,0.5,39807
80000,24,0.5,40160
80000,25,0.5,40084
80000,26,0.5,40076
80000,27,0.5,39758
80000,28,0.5,40028
80000,29,0.5,40011
80000,30,0.5,40066
80000,31,0.5,39879
80000,32,0.5,40015
80000,33,0.5,40009
80000,34,0.5,39706
80000,35,0.5,39742
80000,36,0.5,39939
80000,37,0.5,40136
80000,38,0.5,39917
80000,39,0.5,39914
80000,40,0.5,39773
80000,41,0.5,40076
80000,42,0.5,40219
80000,43,0.5,40045
80000,44,0.5,40038
80000,45,0.5,39955
80000,46,0.5,40254
80000,47,0.5,40082
80000,48,0.5,39903
80000,49,0.5,40263
80000,50,0.5,39924
80000,51,0.5,40102
80000,52,0.5,39858
80000,53,0.5,40060
80000,54,0.5,40082
80000,55,0.5,40047
80000,56,0.5,39799
80000,57,0.5,40083
80000,58,0.5,40256
80000,59,0.5,40041
80000,60,0.5,40173
80000,61,0.5,40257
80000,62,0.5,39801
80000,63,0.5,40053
80000,64,0.5,40219
80000,65,0.5,40286
80000,66,0.5,39995
80000,67,0.5,39941
80000,68,0.5,40088
80000,69,0.5,39730
80000,70,0.5,40219
80000,71,0.5,40283
80000,72,0.5,40050
