species.name,longitude,latitude
Onitis alexis,25.4,-30.15
Onitis alexis,26.466667,-25.8
Onitis alexis,28.233333,-25.366667
Onitis alexis,28.783333,-24.6
Onitis alexis,28.105833,-24.305
Onitis alexis,31.733333,-24
Onitis alexis,28.866667,-24.116667
Onitis alexis,31.643333,-27.463611
Onitis alexis,18.733333,-31.433333
Onitis alexis,20.45,-30.866667
Onitis alexis,30.816667,-20.166667
Onitis alexis,31.516667,-25.483333
Onitis alexis,32.3,-26.916667
Onitis alexis,29.766667,-24.7
Onitis alexis,22.45,-19.866667
Onitis alexis,31.966667,-27.416667
Onitis alexis,31.566667,-23.866667
Onitis alexis,27.616667,-28.316667
Onitis alexis,17.716667,-19.233333
Onitis alexis,32.283333,-28.033333
Onitis alexis,28.358889,-25.797778
Onitis alexis,15.933333,-21.433333
Onitis alexis,21.5,-29.283333
Onitis alexis,29.2,-19
Onitis alexis,21.15,-28.533333
Onitis alexis,30.783333,-25.066667
Onitis alexis,15.083333,-14.883333
Onitis alexis,17.9,-21.983333
Onitis alexis,28.05,-23.55
Onitis alexis,25.766667,-17.9
Onitis alexis,26.533333,-30.216667
Onitis alexis,29.5,-23.833333
Onitis alexis,28.2,-25.75
Onitis alexis,29.3325,-22.97
Onitis alexis,33.5,-24.825
Onitis alexis,15.165556,-20.312222
Onitis alexis,16.35,-6.916
Onitis alexis,16.733333,-24.016667
Onitis alexis,14.666667,-17.416667
Onitis alexis,18.783333,-17.75
Onitis alexis,21.633333,-18.116667
Onitis alexis,30.866667,-24.566667
Onitis alexis,36.783333,-1.316667
Onitis alexis,25.8,-25.383333
Onitis alexis,32.033333,-27.616667
Onitis alexis,29.383333,-25.15
Onitis alexis,28.083333,-26.2
Onitis alexis,36.798,1.678
Onitis alexis,27.25,-25.666667
Onitis alexis,29.906667,-23.038333
Onitis alexis,17.083333,-23.316667
Onitis alexis,28.216667,-25.7
Onitis alexis,30.116667,-26.066667
Onitis alexis,30.616667,-23.95
Onitis alexis,28.466667,-26.25
Onitis alexis,24.966667,-17.8
Onitis alexis,24.45,-23.316667
Onitis alexis,24.616667,-19.866667
Onitis alexis,24.625,-26.875
Onitis alexis,18.083333,-19.283333
Onitis alexis,13.95,-18.683333
Onitis alexis,14.833333,-19.633333
Onitis alexis,14.333333,-19.5
Onitis alexis,13.616667,-19.133333
Onitis alexis,29.733333,-22.95
Onitis alexis,17.95,-25.466667
Onitis alexis,14.25,-17.5
Onitis alexis,17.1,-22.566667
Onitis alexis,16.625,-20.375
Onitis alexis,16.15,-20.116667
Onitis alexis,26.216667,-29.116667
Onitis alexis,27.333333,-16.516667
Onitis alexis,31.016667,-29.866667
Onitis alexis,30.166667,-23.566667
Onitis alexis,24.766667,-28.733333
Onitis alexis,30.383333,-29.616667
Onitis alexis,16.9,-21.983333
Onitis alexis,30.266667,-24.033333
Onitis alexis,25.65,-25.866667
Onitis alexis,27.875,-20.625
Onitis alexis,27.45,-26.9
Onitis alexis,28.85,-23.283333
Onitis alexis,30.533333,-19.116667
Onitis alexis,27.383333,-21.533333
Onitis alexis,32.666667,-18.966667
Onitis alexis,25.6,-33.966667
Onitis alexis,31.044722,-17.817778
Onitis alexis,26.666667,-26.866667
Onitis alexis,16,-18
Onitis alexis,30.875,-29.875
Onitis alexis,18.625,-19.73
Onitis alexis,35.207432,-2.932638
Onitis alexis,35.477076,-3.18274
Onitis alexis,35.304582,-3.01385
Onitis alexis,35.475412,-3.193213
Onitis alexis,22.5,-20.5
Onitis alexis,27.952222,-26.093889
Onitis alexis,15.8,-24.483333
Onitis alexis,14.416667,-9.683333
Onitis alexis,17.083333,-22.566667
Onitis alexis,31.616667,-25.616667
Onitis alexis,31.166667,-23.966667
Onitis alexis,30.9,-19.017
Onitis alexis,21,7
Onitis alexis,32.6,-19
Onitis alexis,32.6333,-18.9667
Onitis alexis,24.5,-10
Onitis alexis,28.183333,-25.733333
Onitis alexis,30.8,-30.2
Onitis alexis,29.45,-23.75
Onitis alexis,28.216667,-25.833333
Onitis alexis,25.15,-17.8
Onitis alexis,27.766667,-23.616667
Onitis alexis,30.925556,-29.885833
Onitis alexis,16.916667,-21.983333
Onitis alexis,16,-20
Onitis alexis,29.933333,-27.75
Onitis alexis,37.4856,-6.0581
Onitis alexis,30.48,-1.88
